,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
983,2020-09-10,460.57083504804666,444.9408982338499,684.2271503442603,442.54481259498766,477.9446392969968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.76817420815907,100.76817420815907,100.76817420815907,0.0,0.0,0.0,-3.762680926669903,-3.762680926669903,-3.762680926669903,104.53085513482895,104.53085513482895,104.53085513482895,0.0,0.0,0.0,561.3390092562057
984,2020-09-11,460.5514341678886,436.02221489761837,658.2934418244149,442.2562881591748,477.96360912782495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.41193813303472,81.41193813303472,81.41193813303472,0.0,0.0,0.0,-20.842834908379103,-20.842834908379103,-20.842834908379103,102.25477304141383,102.25477304141383,102.25477304141383,0.0,0.0,0.0,541.9633723009233
985,2020-09-12,460.53203328773066,355.90459972719566,598.4147206152562,441.98252768426363,478.1114133950914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.531786122046126,11.531786122046126,11.531786122046126,0.0,0.0,0.0,-87.94094704260947,-87.94094704260947,-87.94094704260947,99.4727331646556,99.4727331646556,99.4727331646556,0.0,0.0,0.0,472.0638194097768
986,2020-09-13,460.5126324075726,348.8839238293478,572.7576470379269,441.74305842158446,478.22760671576305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6763581858044945,-0.6763581858044945,-0.6763581858044945,0.0,0.0,0.0,-96.86858840483123,-96.86858840483123,-96.86858840483123,96.19223021902673,96.19223021902673,96.19223021902673,0.0,0.0,0.0,459.8362742217681
987,2020-09-14,460.49323152741465,531.2584763384644,774.5309318141071,441.50509078024106,478.3695335702676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.40040936639943,192.40040936639943,192.40040936639943,0.0,0.0,0.0,99.97155181587404,99.97155181587404,99.97155181587404,92.42885755052538,92.42885755052538,92.42885755052538,0.0,0.0,0.0,652.8936408938141
988,2020-09-15,460.47383064725665,509.10342200091844,741.397709377188,441.26871754680644,478.5406097081094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.97284296793669,160.97284296793669,160.97284296793669,0.0,0.0,0.0,72.76740485322851,72.76740485322851,72.76740485322851,88.20543811470817,88.20543811470817,88.20543811470817,0.0,0.0,0.0,621.4466736151933
989,2020-09-16,460.45442976709865,453.4956793300929,692.3500012121284,441.0496167072403,478.6466757538269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.22708341769837,120.22708341769837,120.22708341769837,0.0,0.0,0.0,36.67609461346563,36.67609461346563,36.67609461346563,83.55098880423274,83.55098880423274,83.55098880423274,0.0,0.0,0.0,580.681513184797
990,2020-09-17,460.43502888694064,428.80792178420677,652.3142869859959,441.04363664321045,478.828375877591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7368737937261,74.7368737937261,74.7368737937261,0.0,0.0,0.0,-3.762680926617671,-3.762680926617671,-3.762680926617671,78.49955472034378,78.49955472034378,78.49955472034378,0.0,0.0,0.0,535.1719026806668
991,2020-09-18,460.41562800678264,397.7730016280297,627.7327967885569,440.82966474216494,479.0691507158511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.24611829181203,52.24611829181203,52.24611829181203,0.0,0.0,0.0,-20.842834908475673,-20.842834908475673,-20.842834908475673,73.08895320028772,73.08895320028772,73.08895320028772,0.0,0.0,0.0,512.6617462985947
992,2020-09-19,460.39622712662464,328.937510197127,550.7859372538603,440.6509717373202,479.2826391392174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.58147767615048,-20.58147767615048,-20.58147767615048,0.0,0.0,0.0,-87.94094704278093,-87.94094704278093,-87.94094704278093,67.35946936663046,67.35946936663046,67.35946936663046,0.0,0.0,0.0,439.81474945047415
993,2020-09-20,460.37682624646663,311.2341176718233,544.035560070987,440.47662669827116,479.4742466792061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.51604279365239,-35.51604279365239,-35.51604279365239,0.0,0.0,0.0,-96.86858840535949,-96.86858840535949,-96.86858840535949,61.352545611707114,61.352545611707114,61.352545611707114,0.0,0.0,0.0,424.86078345281425
994,2020-09-21,460.3574253663087,506.1994282366408,732.2176578559358,440.23950003633786,479.66585421919496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.08105857613518,155.08105857613518,155.08105857613518,0.0,0.0,0.0,99.97155181594887,99.97155181594887,99.97155181594887,55.10950676018629,55.10950676018629,55.10950676018629,0.0,0.0,0.0,615.4384839424439
995,2020-09-22,460.33802448615063,462.72157736440835,697.497825746848,440.0124943718193,479.8574617591839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.43776555293852,121.43776555293852,121.43776555293852,0.0,0.0,0.0,72.76740485327237,72.76740485327237,72.76740485327237,48.67036069966615,48.67036069966615,48.67036069966615,0.0,0.0,0.0,581.7757900390891
996,2020-09-23,460.3186236059926,427.9734515180709,647.4002934033886,439.75890326188596,480.03186639649357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74880571792029,78.74880571792029,78.74880571792029,0.0,0.0,0.0,36.67609461338872,36.67609461338872,36.67609461338872,42.07271110453158,42.07271110453158,42.07271110453158,0.0,0.0,0.0,539.067429323913
997,2020-09-24,460.2992227258347,383.80358039818327,600.6541940040037,439.53520139582577,480.1715311478181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.588133681170444,31.588133681170444,31.588133681170444,0.0,0.0,0.0,-3.7626809267550594,-3.7626809267550594,-3.7626809267550594,35.3508146079255,35.3508146079255,35.3508146079255,0.0,0.0,0.0,491.88735640700514
998,2020-09-25,460.2798218456766,348.28917879741573,585.0908672092721,439.4024099358966,480.250892667848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.691974638739514,7.691974638739514,7.691974638739514,0.0,0.0,0.0,-20.84283490828643,-20.84283490828643,-20.84283490828643,28.534809547025944,28.534809547025944,28.534809547025944,0.0,0.0,0.0,467.97179648441613
999,2020-09-26,460.2604209655187,280.1528271378252,510.81119027912314,439.3038076841463,480.4396236267191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.29080966060918,-66.29080966060918,-66.29080966060918,0.0,0.0,0.0,-87.94094704295243,-87.94094704295243,-87.94094704295243,21.65013738234324,21.65013738234324,21.65013738234324,0.0,0.0,0.0,393.9696113049095
1000,2020-09-27,460.2410200853606,270.53102456189896,488.50573940338376,439.07958904704543,480.60392959139153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.15141713460578,-82.15141713460578,-82.15141713460578,0.0,0.0,0.0,-96.86858840519263,-96.86858840519263,-96.86858840519263,14.717171270586844,14.717171270586844,14.717171270586844,0.0,0.0,0.0,378.08960295075485
1001,2020-09-28,460.22161920520267,447.1742778187326,681.8717563694876,439.0399275355388,480.63153621473714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.7226110770249,107.7226110770249,107.7226110770249,0.0,0.0,0.0,99.9715518160386,99.9715518160386,99.9715518160386,7.751059260986298,7.751059260986298,7.751059260986298,0.0,0.0,0.0,567.9442302822275
1002,2020-09-29,460.20221832504467,415.69667498951236,650.6363442975407,438.84288559182784,480.8331758644775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52918726398751,73.52918726398751,73.52918726398751,0.0,0.0,0.0,72.76740485317137,72.76740485317137,72.76740485317137,0.761782410816133,0.761782410816133,0.761782410816133,0.0,0.0,0.0,533.7314055890322
1003,2020-09-30,460.18281744488667,374.5285289211454,605.3629448533136,438.6522047343427,480.89565925733115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.430515613502802,30.430515613502802,30.430515613502802,0.0,0.0,0.0,36.676094613457224,36.676094613457224,36.676094613457224,-6.245578999954423,-6.245578999954423,-6.245578999954423,0.0,0.0,0.0,490.61333305838946
1004,2020-10-01,460.16341656472866,330.3103057394362,567.0331854576868,438.4059440847153,481.1019021429728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.033065731827563,-17.033065731827563,-17.033065731827563,0.0,0.0,0.0,-3.762680926513206,-3.762680926513206,-3.762680926513206,-13.270384805314354,-13.270384805314354,-13.270384805314354,0.0,0.0,0.0,443.1303508329011
1005,2020-10-02,460.14401568457066,301.30771758327955,532.6928535128611,438.1865529804255,481.2203607310619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.15863473650188,-41.15863473650188,-41.15863473650188,0.0,0.0,0.0,-20.842834908186738,-20.842834908186738,-20.842834908186738,-20.315799828315143,-20.315799828315143,-20.315799828315143,0.0,0.0,0.0,418.9853809480688
1006,2020-10-03,460.12461480441266,227.54681662536342,462.01476202662656,437.9596990346746,481.3822187579769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.32895696658174,-115.32895696658174,-115.32895696658174,0.0,0.0,0.0,-87.94094704279587,-87.94094704279587,-87.94094704279587,-27.388009923785873,-27.388009923785873,-27.388009923785873,0.0,0.0,0.0,344.7956578378309
1007,2020-10-04,460.10521392425466,213.78431619802745,446.43951367421914,437.71889752491194,481.6309346362406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.36390799973253,-131.36390799973253,-131.36390799973253,0.0,0.0,0.0,-96.8685884051251,-96.8685884051251,-96.8685884051251,-34.49531959460744,-34.49531959460744,-34.49531959460744,0.0,0.0,0.0,328.7413059245221
1008,2020-10-05,460.0858130440967,399.2372190635624,641.5921807351231,437.41322413978406,481.8990555690016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32438646710066,58.32438646710066,58.32438646710066,0.0,0.0,0.0,99.97155181612833,99.97155181612833,99.97155181612833,-41.64716534902767,-41.64716534902767,-41.64716534902767,0.0,0.0,0.0,518.4101995111973
1009,2020-10-06,460.06641216393865,366.946341806079,598.5391339552494,437.12726886583926,482.0761478744032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.914323251447907,23.914323251447907,23.914323251447907,0.0,0.0,0.0,72.76740485339096,72.76740485339096,72.76740485339096,-48.853081601943046,-48.853081601943046,-48.853081601943046,0.0,0.0,0.0,483.98073541538656
1010,2020-10-07,460.0470112837807,328.57609638589736,564.0425285538231,436.83490620460327,482.07767565879175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.445562736457507,-19.445562736457507,-19.445562736457507,0.0,0.0,0.0,36.676094613234895,36.676094613234895,36.676094613234895,-56.12165734969241,-56.12165734969241,-56.12165734969241,0.0,0.0,0.0,440.6014485473232
1011,2020-10-08,460.0276104036227,277.3617098706839,505.3367846645903,436.6140555595688,482.29184690918254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.22220295574996,-67.22220295574996,-67.22220295574996,0.0,0.0,0.0,-3.762680926650595,-3.762680926650595,-3.762680926650595,-63.459522029099375,-63.459522029099375,-63.459522029099375,0.0,0.0,0.0,392.80540744787277
1012,2020-10-09,460.00820952346464,246.55947525613203,487.6707082424588,436.36678438006794,482.33702491730617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.7132328099489,-91.7132328099489,-91.7132328099489,0.0,0.0,0.0,-20.842834908479574,-20.842834908479574,-20.842834908479574,-70.87039790146932,-70.87039790146932,-70.87039790146932,0.0,0.0,0.0,368.2949767135157
1013,2020-10-10,459.9888086433067,184.6873040681591,405.2706460051646,436.1024686512356,482.4808526082868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-166.29520106470594,-166.29520106470594,-166.29520106470594,0.0,0.0,0.0,-87.94094704296735,-87.94094704296735,-87.94094704296735,-78.35425402173858,-78.35425402173858,-78.35425402173858,0.0,0.0,0.0,293.6936075786008
1014,2020-10-11,459.96940776314864,166.12627309208224,396.6978726729051,435.8500351948339,482.56507941996614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.7751818411523,-182.7751818411523,-182.7751818411523,0.0,0.0,0.0,-96.86858840555404,-96.86858840555404,-96.86858840555404,-85.90659343559825,-85.90659343559825,-85.90659343559825,0.0,0.0,0.0,277.19422592199635
1015,2020-10-12,459.9500068829907,349.91353295593467,584.8219523291101,435.59760173843205,482.7350596737165,0.0,0.0,0.0,-0.02295690160686065,-0.02295690160686065,-0.02295690160686065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.430694110509818,6.430694110509818,6.430694110509818,-0.02295690160686065,-0.02295690160686065,-0.02295690160686065,99.97155181621805,99.97155181621805,99.97155181621805,-93.51790080410137,-93.51790080410137,-93.51790080410137,0.0,0.0,0.0,466.3807009935005
1016,2020-10-13,459.9306060028327,313.3851370503517,555.3247951397627,435.3451682820303,482.9029944180832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.405867476369856,-28.405867476369856,-28.405867476369856,0.0,0.0,0.0,72.76740485328996,72.76740485328996,72.76740485328996,-101.17327232965981,-101.17327232965981,-101.17327232965981,0.0,0.0,0.0,431.52473852646284
1017,2020-10-14,459.9112051226747,279.29888859534714,503.2043305071545,435.29960252405465,483.05023434582154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.17614920633942,-72.17614920633942,-72.17614920633942,0.0,0.0,0.0,36.67609461354466,36.67609461354466,36.67609461354466,-108.85224381988408,-108.85224381988408,-108.85224381988408,0.0,0.0,0.0,387.7350559163353
1018,2020-10-15,459.8918042425167,224.2735160147757,449.13073064543937,435.07451287251837,483.24500043496744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.29150709347635,-120.29150709347635,-120.29150709347635,0.0,0.0,0.0,-3.7626809265983634,-3.7626809265983634,-3.7626809265983634,-116.52882616687799,-116.52882616687799,-116.52882616687799,0.0,0.0,0.0,339.60029714904033
1019,2020-10-16,459.8724033623587,192.29192016943085,425.7493264848124,434.7975294975917,483.41498068871783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-145.01458556065353,-145.01458556065353,-145.01458556065353,0.0,0.0,0.0,-20.8428349083799,-20.8428349083799,-20.8428349083799,-124.17175065227364,-124.17175065227364,-124.17175065227364,0.0,0.0,0.0,314.85781780170515
1020,2020-10-17,459.8530024822007,123.5051153820972,358.47587129938114,434.52303543088186,483.6057784296081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219.68586656909278,-219.68586656909278,-219.68586656909278,0.0,0.0,0.0,-87.9409470427281,-87.9409470427281,-87.9409470427281,-131.74491952636464,-131.74491952636464,-131.74491952636464,0.0,0.0,0.0,240.1671359131079
1021,2020-10-18,459.8336016020427,109.45905938418406,340.82533089661047,434.24854136417196,483.77735393110794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-236.07663888380722,-236.07663888380722,-236.07663888380722,0.0,0.0,0.0,-96.86858840548652,-96.86858840548652,-96.86858840548652,-139.20805047832073,-139.20805047832073,-139.20805047832073,0.0,0.0,0.0,223.75696271823546
1022,2020-10-19,459.81420072188473,296.04638554302903,533.915973222647,433.9740472974622,483.94467738071705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.545945312351044,-46.545945312351044,-46.545945312351044,0.0,0.0,0.0,99.97155181629287,99.97155181629287,99.97155181629287,-146.51749712864392,-146.51749712864392,-146.51749712864392,0.0,0.0,0.0,413.2682554095337
1023,2020-10-20,459.7947998417267,258.78434697362655,504.50981971904616,433.70130408623965,484.10416865671573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.85981688848177,-80.85981688848177,-80.85981688848177,0.0,0.0,0.0,72.76740485333382,72.76740485333382,72.76740485333382,-153.6272217418156,-153.6272217418156,-153.6272217418156,0.0,0.0,0.0,378.9349829532449
1024,2020-10-21,459.7753989615687,222.21859539457915,455.78261753765463,433.47250456631247,484.28860984128943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.81379655370354,-123.81379655370354,-123.81379655370354,0.0,0.0,0.0,36.67609461361319,36.67609461361319,36.67609461361319,-160.48989116731673,-160.48989116731673,-160.48989116731673,0.0,0.0,0.0,335.9616024078652
1025,2020-10-22,459.75599808141067,170.39384140897,402.9789749108944,433.2469262480613,484.47359941102275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-170.8207436604791,-170.8207436604791,-170.8207436604791,0.0,0.0,0.0,-3.7626809265960657,-3.7626809265960657,-3.7626809265960657,-167.05806273388302,-167.05806273388302,-167.05806273388302,0.0,0.0,0.0,288.9352544209315
1026,2020-10-23,459.7365972012527,148.3162200417632,385.5872805279037,433.0225017698879,484.6451617500628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-194.1282584949084,-194.1282584949084,-194.1282584949084,0.0,0.0,0.0,-20.84283490847647,-20.84283490847647,-20.84283490847647,-173.28542358643193,-173.28542358643193,-173.28542358643193,0.0,0.0,0.0,265.6083387063443
